gene_name	gene_id
Src	ENSMUSG00000027646
Nnat	ENSMUSG00000067786
Ctnnbl1	ENSMUSG00000027649
Tti1	ENSMUSG00000027650
Rprd1b	ENSMUSG00000027651
Snhg11	ENSMUSG00000044349
Ralgapb	ENSMUSG00000027652
Fam83d	ENSMUSG00000027654
Dhx35	ENSMUSG00000027655
Top1	ENSMUSG00000070544
Plcg1	ENSMUSG00000016933
Chd6	ENSMUSG00000057133
Srsf6	ENSMUSG00000016921
Ift52	ENSMUSG00000017858
Mybl2	ENSMUSG00000017861
Oser1	ENSMUSG00000035399
Gdap1l1	ENSMUSG00000017943
Ttpal	ENSMUSG00000017679
Serinc3	ENSMUSG00000017707
Pkig	ENSMUSG00000035268
Ywhab	ENSMUSG00000018326
Tomm34	ENSMUSG00000018322
Stk4	ENSMUSG00000018209
Pigt	ENSMUSG00000017721
Wfdc2	ENSMUSG00000017723
Dnttip1	ENSMUSG00000017299
Ube2c	ENSMUSG00000001403
Acot8	ENSMUSG00000017307
Ctsa	ENSMUSG00000017760
Pcif1	ENSMUSG00000039849
Zfp335	ENSMUSG00000039834
Ncoa5	ENSMUSG00000039804
Elmo2	ENSMUSG00000017670
Zfp334	ENSMUSG00000017667
Zmynd8	ENSMUSG00000039671
Ncoa3	ENSMUSG00000027678
Sulf2	ENSMUSG00000006800
Prex1	ENSMUSG00000039621
Arfgef2	ENSMUSG00000074582
Cse1l	ENSMUSG00000002718
Stau1	ENSMUSG00000039536
Ddx27	ENSMUSG00000017999
Ptgis	ENSMUSG00000017969
B4galt5	ENSMUSG00000017929
Slc9a8	ENSMUSG00000039463
Spata2	ENSMUSG00000047030
Rnf114	ENSMUSG00000006418
Snai1	ENSMUSG00000042821
Tmem189	ENSMUSG00000090213
Ptpn1	ENSMUSG00000027540
Pard6b	ENSMUSG00000044641
Dpm1	ENSMUSG00000078919
Zfp64	ENSMUSG00000027551
Pfdn4	ENSMUSG00000052033
Fam210b	ENSMUSG00000027495
Aurka	ENSMUSG00000027496
Cstf1	ENSMUSG00000027498
Rae1	ENSMUSG00000027509
Rab22a	ENSMUSG00000027519
Vapb	ENSMUSG00000054455
Stx16	ENSMUSG00000027522
Npepl1	ENSMUSG00000039263
Nelfcd	ENSMUSG00000016253
Ctsz	ENSMUSG00000016256
Atp5e	ENSMUSG00000016252
Lsm14b	ENSMUSG00000039108
Psma7	ENSMUSG00000027566
Mtg2	ENSMUSG00000039069
Osbpl2	ENSMUSG00000039050
Adrm1	ENSMUSG00000039041
Lama5	ENSMUSG00000015647
Rps21	ENSMUSG00000039001
Mrgbp	ENSMUSG00000027569
Tcfl5	ENSMUSG00000038932
Dido1	ENSMUSG00000038914
Gid8	ENSMUSG00000027573
Ythdf1	ENSMUSG00000038848
Arfgap1	ENSMUSG00000027575
Ppdpf	ENSMUSG00000016344
Gmeb2	ENSMUSG00000038705
Arfrp1	ENSMUSG00000038671
Zgpat	ENSMUSG00000027582
Tpd52l2	ENSMUSG00000000827
Dnajc5	ENSMUSG00000000826
Rgs19	ENSMUSG00000002458
Pcmtd2	ENSMUSG00000027589
Polr3k	ENSMUSG00000038628
Flnb	ENSMUSG00000025278
Abhd6	ENSMUSG00000025277
Rpp14	ENSMUSG00000023156
Pxk	ENSMUSG00000033885
Pdhb	ENSMUSG00000021748
Kctd6	ENSMUSG00000021752
Thoc7	ENSMUSG00000053453
Psmd6	ENSMUSG00000021737
Slc4a7	ENSMUSG00000021733
Top2b	ENSMUSG00000017485
Rpl15	ENSMUSG00000012405
Nkiras1	ENSMUSG00000021772
Ube2e1	ENSMUSG00000021774
Nid2	ENSMUSG00000021806
Gng2	ENSMUSG00000043004
Saysd1	ENSMUSG00000045107
Ecd	ENSMUSG00000021810
Fam149b	ENSMUSG00000039599
Dnajc9	ENSMUSG00000021811
Mrps16	ENSMUSG00000049960
Ppp3cb	ENSMUSG00000021816
Sec24c	ENSMUSG00000039367
Fut11	ENSMUSG00000039357
Chchd1	ENSMUSG00000063787
Zswim8	ENSMUSG00000021819
Camk2g	ENSMUSG00000021820
Vcl	ENSMUSG00000021823
Ap3m1	ENSMUSG00000021824
Adk	ENSMUSG00000039197
Samd8	ENSMUSG00000021770
Vdac2	ENSMUSG00000021771
Comtd1	ENSMUSG00000021773
Dlg5	ENSMUSG00000021782
Polr3a	ENSMUSG00000025280
Rps24	ENSMUSG00000025290
Ppif	ENSMUSG00000021868
Anxa11	ENSMUSG00000021866
Slmap	ENSMUSG00000021870
Dennd6a	ENSMUSG00000040818
Arf4	ENSMUSG00000021877
Pde12	ENSMUSG00000043702
Il17rd	ENSMUSG00000040717
Ccdc66	ENSMUSG00000046753
Wnt5a	ENSMUSG00000021994
Actr8	ENSMUSG00000015971
Dcp1a	ENSMUSG00000021962
Tkt	ENSMUSG00000021957
Prkcd	ENSMUSG00000021948
Rft1	ENSMUSG00000052395
Sfmbt1	ENSMUSG00000006527
Nek4	ENSMUSG00000021918
Spcs1	ENSMUSG00000021917
Glt8d1	ENSMUSG00000021916
Gnl3	ENSMUSG00000042354
Pbrm1	ENSMUSG00000042323
Smim4	ENSMUSG00000058351
Nt5dc2	ENSMUSG00000071547
Nisch	ENSMUSG00000021910
Bap1	ENSMUSG00000021901
Capn7	ENSMUSG00000021893
Mettl6	ENSMUSG00000021891
Eaf1	ENSMUSG00000021890
Ankrd28	ENSMUSG00000014496
Dph3	ENSMUSG00000021905
Oxnad1	ENSMUSG00000021906
Ncoa4	ENSMUSG00000056234
Timm23	ENSMUSG00000013701
Parg	ENSMUSG00000021911
Ogdhl	ENSMUSG00000021913
Ercc6	ENSMUSG00000054051
Mapk8	ENSMUSG00000021936
Glud1	ENSMUSG00000021794
Bmpr1a	ENSMUSG00000021796
Ccser2	ENSMUSG00000058690
Ghitm	ENSMUSG00000041028
Tspan14	ENSMUSG00000037824
Ero1l	ENSMUSG00000021831
Psmc6	ENSMUSG00000021832
Styx	ENSMUSG00000053205
Gnpnat1	ENSMUSG00000037722
Fermt2	ENSMUSG00000037712
Cdkn3	ENSMUSG00000037628
Cnih1	ENSMUSG00000015759
Gmfb	ENSMUSG00000062014
Cgrrf1	ENSMUSG00000055128
Wdhd1	ENSMUSG00000037572
Socs4	ENSMUSG00000048379
Mapk1ip1l	ENSMUSG00000021840
Fbxo34	ENSMUSG00000037536
Atg14	ENSMUSG00000037526
Peli2	ENSMUSG00000021846
Exoc5	ENSMUSG00000061244
Ap5m1	ENSMUSG00000036291
Naa30	ENSMUSG00000036282
Osgep	ENSMUSG00000006289
Apex1	ENSMUSG00000035960
Pnp	ENSMUSG00000021871
Mettl17	ENSMUSG00000004561
Ndrg2	ENSMUSG00000004558
Arhgef40	ENSMUSG00000004562
Hnrnpc	ENSMUSG00000060373
Supt16	ENSMUSG00000035726
Chd8	ENSMUSG00000053754
Rab2b	ENSMUSG00000022159
Tox4	ENSMUSG00000016831
Mettl3	ENSMUSG00000022160
Dad1	ENSMUSG00000022174
Abhd4	ENSMUSG00000040997
Oxa1l	ENSMUSG00000000959
Slc7a7	ENSMUSG00000000958
Mrpl52	ENSMUSG00000010406
Lrp10	ENSMUSG00000022175
Prmt5	ENSMUSG00000023110
Haus4	ENSMUSG00000022177
Ajuba	ENSMUSG00000022178
Psmb5	ENSMUSG00000022193
Acin1	ENSMUSG00000022185
Efs	ENSMUSG00000022203
Dhrs4	ENSMUSG00000022210
Pck2	ENSMUSG00000040618
Dcaf11	ENSMUSG00000022214
Psme1	ENSMUSG00000022216
Psme2	ENSMUSG00000079197
Rnf31	ENSMUSG00000047098
Tm9sf1	ENSMUSG00000002320
Mdp1	ENSMUSG00000002329
Nedd8	ENSMUSG00000010376
Tinf2	ENSMUSG00000007589
Rabggta	ENSMUSG00000040472
Dhrs1	ENSMUSG00000002332
Nop9	ENSMUSG00000019297
Nynrin	ENSMUSG00000075592
Rnf17	ENSMUSG00000000365
Cenpj	ENSMUSG00000064128
Mphosph8	ENSMUSG00000079184
Pspc1	ENSMUSG00000021938
Ift88	ENSMUSG00000040040
Xpo4	ENSMUSG00000021952
Sap18	ENSMUSG00000021963
Ska3	ENSMUSG00000021965
Mrpl57	ENSMUSG00000021967
Zdhhc20	ENSMUSG00000021969
Micu2	ENSMUSG00000021973
Rcbtb1	ENSMUSG00000035469
Cab39l	ENSMUSG00000021981
Cdadc1	ENSMUSG00000021982
Mtmr6	ENSMUSG00000021987
Mipep	ENSMUSG00000021993
Tnfrsf19	ENSMUSG00000060548
Kpna3	ENSMUSG00000021929
Spryd7	ENSMUSG00000021930
Rnaseh2b	ENSMUSG00000021932
Ints6	ENSMUSG00000035161
Ctsb	ENSMUSG00000021939
Fdft1	ENSMUSG00000021273
Tdh	ENSMUSG00000021953
Mtmr9	ENSMUSG00000035078
Pinx1	ENSMUSG00000021958
Hmbox1	ENSMUSG00000021972
Ints9	ENSMUSG00000021975
Extl3	ENSMUSG00000021978
Fzd3	ENSMUSG00000007989
Zfp395	ENSMUSG00000034522
Esco2	ENSMUSG00000022034
Ccdc25	ENSMUSG00000022035
Trim35	ENSMUSG00000022043
Pnma2	ENSMUSG00000046204
Bnip3l	ENSMUSG00000022051
Ppp2r2a	ENSMUSG00000022052
Cdca2	ENSMUSG00000048922
Kctd9	ENSMUSG00000034327
Dock5	ENSMUSG00000044447
Nefm	ENSMUSG00000022054
Nefl	ENSMUSG00000022055
Chmp7	ENSMUSG00000034190
Rhobtb2	ENSMUSG00000022075
Bin3	ENSMUSG00000022089
Ccar2	ENSMUSG00000033712
Pdlim2	ENSMUSG00000022090
Slc39a14	ENSMUSG00000022094
Polr3d	ENSMUSG00000000776
Reep4	ENSMUSG00000033589
Xpo7	ENSMUSG00000022100
Fndc3a	ENSMUSG00000033487
Itm2b	ENSMUSG00000022108
Med4	ENSMUSG00000022109
Esd	ENSMUSG00000021996
Zc3h13	ENSMUSG00000022000
Cog3	ENSMUSG00000034893
Tpt1	ENSMUSG00000060126
Gtf2f2	ENSMUSG00000067995
Gpalpp1	ENSMUSG00000022008
Nufip1	ENSMUSG00000022009
Tsc22d1	ENSMUSG00000022010
Dnajc15	ENSMUSG00000022013
Akap11	ENSMUSG00000022016
Naa16	ENSMUSG00000022020
Wbp4	ENSMUSG00000022023
Sugt1	ENSMUSG00000022024
Tdrd3	ENSMUSG00000022019
Mzt1	ENSMUSG00000033186
Bora	ENSMUSG00000022070
Dis3	ENSMUSG00000033166
Pibf1	ENSMUSG00000022064
Uchl3	ENSMUSG00000022111
Lmo7	ENSMUSG00000033060
Cln5	ENSMUSG00000022125
Fbxl3	ENSMUSG00000022124
Mycbp2	ENSMUSG00000033004
Rnf219	ENSMUSG00000022120
Rbm26	ENSMUSG00000022119
Ndfip2	ENSMUSG00000053253
Tgds	ENSMUSG00000022130
Gpr180	ENSMUSG00000022131
Abcc4	ENSMUSG00000032849
Dzip1	ENSMUSG00000042156
Dnajc3	ENSMUSG00000022136
Uggt2	ENSMUSG00000042104
Ipo5	ENSMUSG00000030662
Farp1	ENSMUSG00000025555
Stk24	ENSMUSG00000063410
Ubac2	ENSMUSG00000041765
Tm9sf2	ENSMUSG00000025544
Clybl	ENSMUSG00000025545
Zic5	ENSMUSG00000041703
Zic2	ENSMUSG00000061524
Pcca	ENSMUSG00000041650
Mthfd1l	ENSMUSG00000040675
Akap12	ENSMUSG00000038587
Zbtb2	ENSMUSG00000075327
Fbxo5	ENSMUSG00000019773
Mtrf1l	ENSMUSG00000019774
Cnksr3	ENSMUSG00000015202
Lrp11	ENSMUSG00000019796
Pcmt1	ENSMUSG00000019795
Lats1	ENSMUSG00000040021
Katna1	ENSMUSG00000019794
Ginm1	ENSMUSG00000040006
Ppil4	ENSMUSG00000015757
Tab2	ENSMUSG00000015755
Sash1	ENSMUSG00000015305
Shprh	ENSMUSG00000090112
Fbxo30	ENSMUSG00000047648
Ltv1	ENSMUSG00000019814
Pex3	ENSMUSG00000019809
Adat2	ENSMUSG00000019808
Cited2	ENSMUSG00000039910
Abracl	ENSMUSG00000078453
Reps1	ENSMUSG00000019854
Ccdc28a	ENSMUSG00000059554
Nhsl1	ENSMUSG00000039835
Ifngr1	ENSMUSG00000020009
Pex7	ENSMUSG00000020003
Map3k5	ENSMUSG00000071369
Map7	ENSMUSG00000019996
Bclaf1	ENSMUSG00000037608
Ahi1	ENSMUSG00000019986
Myb	ENSMUSG00000019982
Hbs1l	ENSMUSG00000019977
Sgk1	ENSMUSG00000019970
Raet1e	ENSMUSG00000053219
Tbpl1	ENSMUSG00000071359
Rps12	ENSMUSG00000061983
Stx7	ENSMUSG00000019998
Med23	ENSMUSG00000019984
L3mbtl3	ENSMUSG00000039089
Rspo3	ENSMUSG00000019880
Cenpw	ENSMUSG00000075266
Trmt11	ENSMUSG00000019792
Hddc2	ENSMUSG00000000295
Tpd52l1	ENSMUSG00000000296
Rwdd1	ENSMUSG00000019782
Tspyl1	ENSMUSG00000047514
Hdac2	ENSMUSG00000019777
Tube1	ENSMUSG00000019845
Rev3l	ENSMUSG00000019841
Rpf2	ENSMUSG00000038510
Amd1	ENSMUSG00000075232
Cdc40	ENSMUSG00000038446
Wasf1	ENSMUSG00000019831
Fig4	ENSMUSG00000038417
Zbtb24	ENSMUSG00000019826
Mical1	ENSMUSG00000019823
Smpd2	ENSMUSG00000019822
Cd164	ENSMUSG00000019818
Cep57l1	ENSMUSG00000019813
Sesn1	ENSMUSG00000038332
Foxo3	ENSMUSG00000048756
Snx3	ENSMUSG00000019804
Sec63	ENSMUSG00000019802
Pdss2	ENSMUSG00000038240
Bend3	ENSMUSG00000038214
Qrsl1	ENSMUSG00000019863
Rtn4ip1	ENSMUSG00000019864
Atg5	ENSMUSG00000038160
Prep	ENSMUSG00000019849
Lin28b	ENSMUSG00000063804
Hace1	ENSMUSG00000038822
Ascc3	ENSMUSG00000038774
Dcbld1	ENSMUSG00000019891
Gopc	ENSMUSG00000019861
Nus1	ENSMUSG00000023068
Asf1a	ENSMUSG00000019857
Hsf2	ENSMUSG00000019878
Serinc1	ENSMUSG00000019877
Gcc2	ENSMUSG00000038039
Lims1	ENSMUSG00000019920
Ranbp2	ENSMUSG00000003226
Ccdc138	ENSMUSG00000038010
Sept10	ENSMUSG00000019917
P4ha1	ENSMUSG00000019916
Mcu	ENSMUSG00000009647
Micu1	ENSMUSG00000020111
Dnajb12	ENSMUSG00000020109
Ddit4	ENSMUSG00000020108
Anapc16	ENSMUSG00000020107
Ascc1	ENSMUSG00000044475
Psap	ENSMUSG00000004207
Unc5b	ENSMUSG00000020099
Pcbd1	ENSMUSG00000020098
Sgpl1	ENSMUSG00000020097
Pald1	ENSMUSG00000020092
Eif4ebp2	ENSMUSG00000020091
Ppa1	ENSMUSG00000020089
Sar1a	ENSMUSG00000020088
Tysnd1	ENSMUSG00000020087
H2afy2	ENSMUSG00000020086
Supv3l1	ENSMUSG00000020079
Vps26a	ENSMUSG00000020078
Ddx21	ENSMUSG00000020075
Ddx50	ENSMUSG00000020076
Ccar1	ENSMUSG00000020074
Slc25a16	ENSMUSG00000071253
Dna2	ENSMUSG00000036875
Rufy2	ENSMUSG00000020070
Hnrnph3	ENSMUSG00000020069
Herc4	ENSMUSG00000020064
Sirt1	ENSMUSG00000020063
Reep3	ENSMUSG00000019873
Jmjd1c	ENSMUSG00000037876
Nrbf2	ENSMUSG00000075000
Ado	ENSMUSG00000057134
Cdk1	ENSMUSG00000019942
Ccdc6	ENSMUSG00000048701
Tfam	ENSMUSG00000003923
Ube2d1	ENSMUSG00000019927
Cisd1	ENSMUSG00000037710
Ipmk	ENSMUSG00000060733
Zwint	ENSMUSG00000019923
Bcr	ENSMUSG00000009681
Specc1l	ENSMUSG00000033444
Gucd1	ENSMUSG00000033416
Snrpd3	ENSMUSG00000020180
Cabin1	ENSMUSG00000020196
Ddt	ENSMUSG00000001666
Mif	ENSMUSG00000033307
Smarcb1	ENSMUSG00000000902
Chchd10	ENSMUSG00000049422
Zfp280b	ENSMUSG00000049764
Prmt2	ENSMUSG00000020230
Pcnt	ENSMUSG00000001151
Mcm3ap	ENSMUSG00000001150
Lss	ENSMUSG00000033105
Pcbp3	ENSMUSG00000001120
Col18a1	ENSMUSG00000001435
Pofut2	ENSMUSG00000020260
Fam207a	ENSMUSG00000032977
Pttg1ip	ENSMUSG00000009291
Sumo3	ENSMUSG00000020265
Ube2g2	ENSMUSG00000009293
Dnmt3l	ENSMUSG00000000730
Agpat3	ENSMUSG00000001211
Rrp1	ENSMUSG00000061032
Cstb	ENSMUSG00000005054
Pdxk	ENSMUSG00000032788
Mier2	ENSMUSG00000042570
Tpgs1	ENSMUSG00000020308
Cdc34	ENSMUSG00000020307
Bsg	ENSMUSG00000023175
Rnf126	ENSMUSG00000035890
Palm	ENSMUSG00000035863
Ptbp1	ENSMUSG00000006498
R3hdm4	ENSMUSG00000035781
Arid3a	ENSMUSG00000019564
Wdr18	ENSMUSG00000035754
Tmem259	ENSMUSG00000013858
Cnn2	ENSMUSG00000004665
Polr2e	ENSMUSG00000004667
Sbno2	ENSMUSG00000035673
Stk11	ENSMUSG00000003068
Efna2	ENSMUSG00000003070
Rps15	ENSMUSG00000063457
Tcf3	ENSMUSG00000020167
Rexo1	ENSMUSG00000047417
Klf16	ENSMUSG00000035397
Abhd17a	ENSMUSG00000003346
Adat3	ENSMUSG00000035370
Csnk1g2	ENSMUSG00000003345
Ap3d1	ENSMUSG00000020198
Dot1l	ENSMUSG00000061589
Plekhj1	ENSMUSG00000035278
Sf3a2	ENSMUSG00000020211
Oaz1	ENSMUSG00000035242
Lsm7	ENSMUSG00000035215
Sppl2b	ENSMUSG00000035206
Lmnb2	ENSMUSG00000062075
Sgta	ENSMUSG00000004937
Map2k2	ENSMUSG00000035027
Eef2	ENSMUSG00000034994
Pip5k1c	ENSMUSG00000034902
Hmg20b	ENSMUSG00000020232
Fzr1	ENSMUSG00000020235
Dohh	ENSMUSG00000078440
Ncln	ENSMUSG00000020238
Gna11	ENSMUSG00000034781
Sirt6	ENSMUSG00000034748
Tdg	ENSMUSG00000034674
Nfyb	ENSMUSG00000020248
Txnrd1	ENSMUSG00000020250
Appl2	ENSMUSG00000020263
Ckap4	ENSMUSG00000046841
Polr3b	ENSMUSG00000034453
Ric8b	ENSMUSG00000035620
Tmem263	ENSMUSG00000060935
Cry1	ENSMUSG00000020038
Pwp1	ENSMUSG00000001785
Prdm4	ENSMUSG00000035529
Fbxo7	ENSMUSG00000001786
Timp3	ENSMUSG00000020044
Hsp90b1	ENSMUSG00000020048
Parpbp	ENSMUSG00000035365
Nup37	ENSMUSG00000035351
Gnptab	ENSMUSG00000035311
Chpt1	ENSMUSG00000060002
Sycp3	ENSMUSG00000020059
Arl1	ENSMUSG00000060904
Utp20	ENSMUSG00000004356
Gas2l3	ENSMUSG00000074802
Scyl2	ENSMUSG00000069539
Actr6	ENSMUSG00000019948
Uhrf1bp1l	ENSMUSG00000019951
Apaf1	ENSMUSG00000019979
Ikbip	ENSMUSG00000019975
Slc25a3	ENSMUSG00000061904
Nedd1	ENSMUSG00000019988
Cdk17	ENSMUSG00000020015
Lta4h	ENSMUSG00000015889
Snrpf	ENSMUSG00000020018
Vezt	ENSMUSG00000036099
Ndufa12	ENSMUSG00000020022
Cep83	ENSMUSG00000020024
Socs2	ENSMUSG00000020027
Ube2n	ENSMUSG00000074781
Nudt4	ENSMUSG00000020029
Btg1	ENSMUSG00000036478
Atp2b1	ENSMUSG00000019943
Poc1b	ENSMUSG00000019952
Tmtc3	ENSMUSG00000036676
Mettl25	ENSMUSG00000036009
Ccdc59	ENSMUSG00000019897
Ppp1r12a	ENSMUSG00000019907
Pawr	ENSMUSG00000035873
E2f7	ENSMUSG00000020185
Csrp2	ENSMUSG00000020186
Zdhhc17	ENSMUSG00000035798
Osbpl8	ENSMUSG00000020189
Nap1l1	ENSMUSG00000058799
Phlda1	ENSMUSG00000020205
Atxn7l3b	ENSMUSG00000074748
Tbc1d15	ENSMUSG00000020130
Rab21	ENSMUSG00000020132
Tmem19	ENSMUSG00000069520
Thap2	ENSMUSG00000020137
Zfc3h1	ENSMUSG00000034163
Cnot2	ENSMUSG00000020166
Rab3ip	ENSMUSG00000064181
Cct2	ENSMUSG00000034024
Frs2	ENSMUSG00000020170
Yeats4	ENSMUSG00000020171
Mdm2	ENSMUSG00000020184
Slc35e3	ENSMUSG00000060181
Nup107	ENSMUSG00000052798
Rap1b	ENSMUSG00000052681
Mdm1	ENSMUSG00000020212
Cand1	ENSMUSG00000020114
Helb	ENSMUSG00000020228
Tmbim4	ENSMUSG00000020225
Llph	ENSMUSG00000020224
Hmga2	ENSMUSG00000056758
Gns	ENSMUSG00000034707
Rassf3	ENSMUSG00000025795
Tbk1	ENSMUSG00000020115
Xpot	ENSMUSG00000034667
Mon2	ENSMUSG00000034602
Usp15	ENSMUSG00000020124
Lrig3	ENSMUSG00000020105
Ctdsp2	ENSMUSG00000078429
Mettl1	ENSMUSG00000006732
Cdk4	ENSMUSG00000006728
Os9	ENSMUSG00000040462
B4galnt1	ENSMUSG00000006731
Pip4k2c	ENSMUSG00000025417
Dctn2	ENSMUSG00000025410
Mars	ENSMUSG00000040354
R3hdm2	ENSMUSG00000025404
Stat6	ENSMUSG00000002147
Zbtb39	ENSMUSG00000044617
Ptges3	ENSMUSG00000071072
Atp5b	ENSMUSG00000025393
Baz2a	ENSMUSG00000040054
Gls2	ENSMUSG00000044005
Cnpy2	ENSMUSG00000025381
Cs	ENSMUSG00000005683
Ankrd52	ENSMUSG00000014498
Nabp2	ENSMUSG00000025374
Rnf41	ENSMUSG00000025373
Smarcc2	ENSMUSG00000025369
Myl6	ENSMUSG00000090841
Zc3h10	ENSMUSG00000039810
Pa2g4	ENSMUSG00000025364
Rab5b	ENSMUSG00000000711
Cdk2	ENSMUSG00000025358
Ormdl2	ENSMUSG00000025353
Sarnp	ENSMUSG00000078427
Insr	ENSMUSG00000005534
Arhgef18	ENSMUSG00000004568
Zfp358	ENSMUSG00000047264
Mcoln1	ENSMUSG00000004567
Pet100	ENSMUSG00000087687
Stxbp2	ENSMUSG00000004626
Ctxn1	ENSMUSG00000048644
Timm44	ENSMUSG00000002949
Elavl1	ENSMUSG00000040028
Ccl25	ENSMUSG00000023235
Zfp958	ENSMUSG00000058748
Shcbp1	ENSMUSG00000022322
Efnb2	ENSMUSG00000001300
Arglu1	ENSMUSG00000040459
Lig4	ENSMUSG00000049717
Abhd13	ENSMUSG00000040396
Irs2	ENSMUSG00000038894
Col4a1	ENSMUSG00000031502
Col4a2	ENSMUSG00000031503
Cars2	ENSMUSG00000056228
Ing1	ENSMUSG00000045969
Ankrd10	ENSMUSG00000031508
Arhgef7	ENSMUSG00000031511
Tubgcp3	ENSMUSG00000000759
Pcid2	ENSMUSG00000038542
Cul4a	ENSMUSG00000031446
Lamp1	ENSMUSG00000031447
Grtp1	ENSMUSG00000038515
Dcun1d2	ENSMUSG00000038506
Tmco3	ENSMUSG00000038497
Tfdp1	ENSMUSG00000038482
Cdc16	ENSMUSG00000038416
Upf3a	ENSMUSG00000038398
Coprs	ENSMUSG00000031458
Fbxo25	ENSMUSG00000038365
Erich1	ENSMUSG00000051978
Mcph1	ENSMUSG00000039842
Agpat5	ENSMUSG00000031467
Atp7b	ENSMUSG00000006567
Alg11	ENSMUSG00000063362
Ckap2	ENSMUSG00000037725
Vps36	ENSMUSG00000031479
Slc25a15	ENSMUSG00000031482
Mrps31	ENSMUSG00000031533
Slc20a2	ENSMUSG00000037656
Vdac3	ENSMUSG00000008892
Polb	ENSMUSG00000031536
Ikbkb	ENSMUSG00000031537
Kat6a	ENSMUSG00000031540
Gins4	ENSMUSG00000031546
Golga7	ENSMUSG00000015341
Sfrp1	ENSMUSG00000031548
Adam9	ENSMUSG00000031555
Tm2d2	ENSMUSG00000031556
Plekha2	ENSMUSG00000031557
Ddhd2	ENSMUSG00000061313
Bag4	ENSMUSG00000037316
Lsm1	ENSMUSG00000037296
Hgsnat	ENSMUSG00000037260
Pomk	ENSMUSG00000037251
Fnta	ENSMUSG00000015994
Hook3	ENSMUSG00000037234
Rnf170	ENSMUSG00000013878
Thap1	ENSMUSG00000037214
Rab11fip1	ENSMUSG00000031488
Eif4ebp1	ENSMUSG00000031490
Rnf122	ENSMUSG00000039328
Mak16	ENSMUSG00000031578
Fut10	ENSMUSG00000046152
Wrn	ENSMUSG00000031583
Ppp2cb	ENSMUSG00000009630
Ubxn8	ENSMUSG00000052906
Rbpms	ENSMUSG00000031586
Leprotl1	ENSMUSG00000031513
Saraf	ENSMUSG00000031532
Dusp4	ENSMUSG00000031530
Tnks	ENSMUSG00000031529
Tusc3	ENSMUSG00000039530
Zdhhc2	ENSMUSG00000039470
Vps37a	ENSMUSG00000031600
Pcm1	ENSMUSG00000031592
Asah1	ENSMUSG00000031591
Frg1	ENSMUSG00000031590
Fat1	ENSMUSG00000070047
Ufsp2	ENSMUSG00000031634
Cfap97	ENSMUSG00000031631
Slc25a4	ENSMUSG00000031633
Cenpu	ENSMUSG00000031629
Casp3	ENSMUSG00000031628
Trappc11	ENSMUSG00000038102
Rwdd4a	ENSMUSG00000031568
Ing2	ENSMUSG00000063049
Cdkn2aip	ENSMUSG00000038069
Wwc2	ENSMUSG00000031563
Spcs3	ENSMUSG00000054408
Cep44	ENSMUSG00000038215
Fbxo8	ENSMUSG00000038206
Sap30	ENSMUSG00000031609
Hmgb2	ENSMUSG00000054717
Galnt7	ENSMUSG00000031608
Clcn3	ENSMUSG00000004319
Nek1	ENSMUSG00000031644
Sh3rf1	ENSMUSG00000031642
Cbr4	ENSMUSG00000031641
Cpe	ENSMUSG00000037852
Msmo1	ENSMUSG00000031604
Klhl2	ENSMUSG00000031605
Tmem192	ENSMUSG00000025521
Tma16	ENSMUSG00000025591
Naf1	ENSMUSG00000014907
Ints10	ENSMUSG00000031864
Lpl	ENSMUSG00000015568
Atp6v1b2	ENSMUSG00000006273
Zfp930	ENSMUSG00000059897
Zfp868	ENSMUSG00000060427
Zfp866	ENSMUSG00000043090
Atp13a1	ENSMUSG00000031862
Ndufa13	ENSMUSG00000036199
Gatad2a	ENSMUSG00000036180
Mau2	ENSMUSG00000031858
Sugp1	ENSMUSG00000011306
Nr2c2ap	ENSMUSG00000071078
Armc6	ENSMUSG00000002343
Sugp2	ENSMUSG00000036054
Homer3	ENSMUSG00000003573
Ddx49	ENSMUSG00000057788
Cope	ENSMUSG00000055681
Upf1	ENSMUSG00000058301
Crtc1	ENSMUSG00000003575
Tmem59l	ENSMUSG00000035964
Uba52	ENSMUSG00000090137
Kxd1	ENSMUSG00000055553
Fkbp8	ENSMUSG00000019428
Isyna1	ENSMUSG00000019139
Pgpep1	ENSMUSG00000056204
Lsm4	ENSMUSG00000031848
Ifi30	ENSMUSG00000031838
Ccdc124	ENSMUSG00000007721
Rpl18a	ENSMUSG00000045128
Map1s	ENSMUSG00000019261
Haus8	ENSMUSG00000035439
Myo9b	ENSMUSG00000004677
Babam1	ENSMUSG00000031820
Ankle1	ENSMUSG00000046295
Abhd8	ENSMUSG00000007950
Bst2	ENSMUSG00000046718
Mvb12a	ENSMUSG00000031813
Slc27a1	ENSMUSG00000031808
Pgls	ENSMUSG00000031807
Zfp961	ENSMUSG00000052446
Tpm4	ENSMUSG00000031799
Rab8a	ENSMUSG00000003037
Ap1m1	ENSMUSG00000003033
Eps15l1	ENSMUSG00000006276
Cherp	ENSMUSG00000052488
Slc35e1	ENSMUSG00000019731
Med26	ENSMUSG00000045248
Smim7	ENSMUSG00000044600
Sin3b	ENSMUSG00000031622
Tom1	ENSMUSG00000042870
Hmox1	ENSMUSG00000005413
Mcm5	ENSMUSG00000005410
Arhgap10	ENSMUSG00000037148
Tmem184c	ENSMUSG00000031617
